entity_id,entity_type,department,timestamp,source_ip,geo_location,country,resource_accessed,auth_method,session_duration,command_sequence,device_os,browser,mac_prefix,failed_attempts_10m,geo_distance_km,is_new_device,is_new_country,is_night_hour,unique_resource_count_24h,label
user_081,user,finance,2026-07-21T07:21:59Z,90.28.132.254,Chennai,India,Reports,certificate,112.03087111947337,"['login', 'read', 'logout']",Linux,Firefox,a4:2f:73,0,0.0,0,0,0,3,normal
user_076,user,it,2026-07-08T09:33:15Z,53.84.236.191,Chennai,India,Admin Panel,biometric,114.92965753912883,"['login', 'read', 'logout']",Ubuntu,Chrome,b0:a4:35,0,0.0,0,0,0,1,normal
user_079,user,sales,2026-07-03T06:03:07Z,63.231.79.153,Ahmedabad,India,Email,biometric,64.36305889228393,"['login', 'read', 'logout']",Linux,Firefox,ec:e2:1a,1,0.0,0,0,0,3,normal
user_090,user,it,2026-07-08T10:18:41Z,24.123.17.14,Kolkata,India,Server Console,token,19.191361079259302,"['login', 'read', 'logout']",Ubuntu,Chrome,f4:ad:cb,1,0.0,0,0,0,2,normal
user_046,user,sales,2026-07-01T07:46:59Z,177.170.175.108,Hyderabad,India,CRM,certificate,82.79622793420988,"['login', 'read', 'logout']",Ubuntu,Chrome,f2:b3:72,0,0.0,0,0,0,1,normal
user_075,user,sales,2026-07-01T08:05:20Z,15.19.95.34,Delhi,India,CRM,biometric,103.98125731943927,"['login', 'read', 'logout']",Linux,Firefox,78:8e:5c,1,0.0,0,0,0,1,normal
user_044,user,hr,2026-06-30T11:19:33Z,213.208.185.100,Kolkata,India,Payroll,token,12.078245114870276,"['login', 'read', 'logout']",Windows,Chrome,ce:70:a6,0,0.0,0,0,0,3,normal
user_041,user,engineering,2026-07-02T10:51:37Z,86.131.55.95,Delhi,India,Production Server,certificate,84.71801507497186,"['login', 'read', 'logout']",MacOS,Safari,38:98:c7,0,0.0,0,0,0,3,normal
user_099,service_account,engineering,2026-06-28T07:51:34Z,175.42.156.51,Kolkata,India,Jenkins,password,108.4504374339728,"['auth', 'fetch']",MacOS,Safari,c6:8c:04,0,0.0,0,0,0,3,normal
user_063,user,sales,2026-06-26T09:55:54Z,223.181.71.62,Kolkata,India,Email,biometric,47.48751793314136,"['login', 'read', 'logout']",Linux,Firefox,70:34:06,0,0.0,0,0,0,3,normal
user_004,user,hr,2026-07-11T10:21:26Z,35.192.174.180,Delhi,India,Payroll,token,75.41566588534654,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,1,0.0,0,0,0,1,normal
user_005,user,engineering,2026-07-06T10:20:49Z,167.71.182.219,Mumbai,India,Git,certificate,82.17926482505982,"['login', 'read', 'logout']",Windows,Chrome,4a:92:d8,0,0.0,0,0,0,1,normal
user_025,user,it,2026-06-25T09:57:38Z,91.207.228.131,Ahmedabad,India,Logs,biometric,37.58861137611645,"['login', 'read', 'logout']",Windows,Edge,e6:b0:a0,0,0.0,0,0,0,2,normal
user_018,edge_device,finance,2026-07-21T10:40:41Z,7.112.52.4,Mumbai,India,Reports,password,38.912949454421806,"['auth', 'fetch']",Ubuntu,Chrome,e6:41:15,0,0.0,0,0,0,2,normal
user_058,user,finance,2026-07-24T09:43:59Z,115.228.147.244,Mumbai,India,ERP,biometric,49.690317387890666,"['login', 'read', 'logout']",MacOS,Safari,be:9c:bc,0,0.0,0,0,0,3,normal
user_035,edge_device,hr,2026-07-22T08:39:41Z,2.124.69.109,Pune,India,Payroll,token,63.52248603260981,"['auth', 'fetch']",MacOS,Safari,9c:e9:44,0,0.0,0,0,0,2,normal
user_061,user,it,2026-07-21T06:56:12Z,185.14.83.73,Mumbai,India,Logs,token,33.30467505604814,"['login', 'read', 'logout']",Windows,Edge,2c:33:63,0,0.0,0,0,0,1,normal
user_047,user,sales,2026-07-14T08:13:02Z,112.83.121.255,Hyderabad,India,Email,token,29.786253978292073,"['login', 'read', 'logout']",Ubuntu,Chrome,8c:46:80,1,0.0,1,0,0,2,device_spoofing
user_060,user,it,2026-07-14T09:44:42Z,186.24.248.0,Ahmedabad,India,Admin Panel,certificate,111.2314101712308,"['login', 'read', 'logout']",Windows,Edge,46:3d:5e,1,0.0,0,0,0,1,normal
user_007,service_account,it,2026-07-13T08:56:39Z,213.9.176.92,Hyderabad,India,Admin Panel,token,16.646961674510635,"['auth', 'fetch']",Linux,Firefox,ac:1d:29,0,0.0,0,0,0,2,normal
user_001,user,hr,2026-07-02T08:09:50Z,215.244.254.32,Chennai,India,Payroll,password,5.326088420201881,"['login', 'read', 'logout']",Windows,Edge,2e:62:61,0,0.0,0,0,0,1,normal
user_088,user,hr,2026-07-16T08:07:08Z,137.188.23.243,Delhi,India,Payroll,token,18.823343876513498,"['login', 'read', 'logout']",Windows,Edge,de:fd:12,0,0.0,0,0,0,3,normal
user_087,user,sales,2026-06-25T11:55:37Z,221.37.17.210,Mumbai,India,Dashboard,password,68.27169043653379,"['login', 'read', 'logout']",Windows,Chrome,fc:16:a2,0,0.0,0,0,0,2,normal
user_006,service_account,sales,2026-07-07T07:12:21Z,112.239.140.45,Mumbai,India,CRM,certificate,73.42049544351839,"['auth', 'fetch']",MacOS,Safari,80:1f:a0,1,0.0,0,0,0,1,normal
user_075,user,sales,2026-07-11T10:32:42Z,15.19.95.34,Delhi,India,CRM,biometric,96.34821130886584,"['login', 'read', 'logout']",Linux,Firefox,78:8e:5c,0,0.0,0,0,0,2,normal
user_043,service_account,hr,2026-07-23T11:00:54Z,20.21.134.224,Delhi,India,Email,token,115.51469047729377,"['auth', 'fetch']",Ubuntu,Chrome,22:0d:c9,0,0.0,0,0,0,1,normal
user_060,user,it,2026-06-26T10:55:06Z,186.24.248.0,Ahmedabad,India,VPN,certificate,78.41351190789808,"['login', 'read', 'logout']",Windows,Edge,46:3d:5e,0,0.0,0,0,0,2,normal
user_032,user,it,2026-07-10T05:57:22Z,174.228.160.231,Delhi,India,VPN,token,45.047877711681075,"['login', 'read', 'logout']",Windows,Chrome,9c:4b:0c,0,0.0,0,0,1,1,normal
user_038,service_account,it,2026-07-16T10:28:33Z,49.99.199.198,Delhi,India,VPN,certificate,38.477139184901425,"['auth', 'fetch']",Ubuntu,Chrome,3a:ab:a3,1,0.0,0,0,0,1,normal
user_045,service_account,sales,2026-07-14T07:48:36Z,56.67.154.153,Hyderabad,India,Email,password,33.684221119484654,"['auth', 'fetch']",Ubuntu,Chrome,04:8e:d7,0,0.0,0,0,0,1,normal
user_017,user,sales,2026-07-08T05:46:48Z,128.158.109.169,Delhi,India,Email,certificate,23.689061292560417,"['login', 'read', 'logout']",MacOS,Safari,94:39:26,0,0.0,0,0,1,1,normal
user_031,user,engineering,2026-07-22T08:09:49Z,213.110.28.164,Bengaluru,India,Git,biometric,101.87064062229678,"['login', 'read', 'logout']",Windows,Chrome,ac:2b:91,0,0.0,0,0,0,1,normal
user_052,user,sales,2026-07-13T08:30:39Z,27.151.11.93,Delhi,India,Email,password,6.497683674257718,"['login', 'read', 'logout']",Linux,Firefox,9c:eb:4e,0,0.0,0,0,0,2,normal
user_009,user,engineering,2026-07-19T08:07:33Z,148.63.103.79,Delhi,India,Jenkins,token,32.66019639713126,"['login', 'read', 'logout']",Ubuntu,Chrome,64:85:68,1,0.0,0,0,0,3,normal
user_072,user,engineering,2026-07-14T07:23:46Z,50.120.152.143,Kolkata,India,Git,certificate,68.67508721156808,"['login', 'read', 'logout']",MacOS,Safari,f0:e0:3f,0,0.0,0,0,0,2,normal
user_046,user,sales,2026-07-16T06:41:06Z,177.170.175.108,Hyderabad,India,CRM,certificate,40.58052549768732,"['login', 'read', 'logout']",Ubuntu,Chrome,f2:b3:72,0,0.0,0,0,0,3,normal
user_026,user,sales,2026-06-27T07:44:38Z,144.77.95.163,Ahmedabad,India,CRM,biometric,113.57831299927263,"['login', 'read', 'logout']",Windows,Chrome,6e:16:df,0,0.0,0,0,0,2,normal
user_094,user,engineering,2026-07-14T10:15:17Z,10.225.131.85,Delhi,India,Production Server,password,43.9059633822738,"['login', 'read', 'logout']",Windows,Chrome,7e:57:59,0,0.0,0,0,0,1,normal
user_034,edge_device,finance,2026-07-17T09:43:03Z,112.22.182.40,Hyderabad,India,ERP,certificate,109.33601041673779,"['auth', 'fetch']",Windows,Edge,0c:36:d9,1,0.0,0,0,0,3,normal
user_072,user,engineering,2026-07-02T09:16:32Z,50.120.152.143,Kolkata,India,Jenkins,certificate,12.851310510869727,"['login', 'read', 'logout']",MacOS,Safari,f0:e0:3f,0,0.0,0,0,0,3,normal
user_011,service_account,engineering,2026-07-24T08:42:12Z,198.76.204.47,Kolkata,India,Jenkins,biometric,111.41600292760289,"['auth', 'fetch']",Ubuntu,Chrome,e0:25:6d,0,0.0,0,0,0,1,normal
user_022,user,it,2026-07-17T11:08:24Z,22.98.230.142,Ahmedabad,India,Logs,token,59.225990619363884,"['login', 'read', 'logout']",Windows,Chrome,06:eb:b3,0,0.0,0,0,0,1,normal
user_085,user,hr,2026-07-18T12:44:26Z,159.86.68.113,Chennai,India,Payroll,password,26.365820205429216,"['login', 'read', 'logout']",Windows,Edge,8c:4c:e4,0,0.0,0,0,0,1,normal
user_075,user,sales,2026-06-28T08:29:39Z,15.19.95.34,Delhi,India,Email,biometric,104.51055772507783,"['login', 'read', 'logout']",Linux,Firefox,78:8e:5c,0,0.0,0,0,0,2,normal
user_061,user,it,2026-07-20T09:15:18Z,89.255.89.49,Mumbai,India,CRM,token,98.31106507778324,"['login', 'read', 'logout']",Windows,Edge,2c:33:63,10,0.0,0,1,0,1,credential_stuffing
user_025,user,it,2026-07-10T07:57:03Z,91.207.228.131,Ahmedabad,India,Admin Panel,biometric,119.97888793885654,"['login', 'read', 'logout']",Windows,Edge,e6:b0:a0,1,0.0,0,0,0,2,normal
user_093,user,engineering,2026-07-22T10:09:28Z,35.151.117.24,Ahmedabad,India,Production Server,token,58.67251344999627,"['login', 'read', 'logout']",Windows,Chrome,3e:96:b7,0,0.0,0,0,0,2,normal
user_099,service_account,engineering,2026-07-21T07:46:40Z,175.42.156.51,Kolkata,India,Repo,password,9.183470285815027,"['auth', 'fetch']",MacOS,Safari,c6:8c:04,0,0.0,0,0,0,2,normal
user_021,edge_device,finance,2026-07-14T11:44:30Z,143.225.248.216,Chennai,India,Email,certificate,97.14821930281225,"['auth', 'fetch']",Linux,Firefox,da:88:51,0,0.0,0,0,0,3,normal
user_039,user,engineering,2026-07-03T07:27:34Z,41.199.143.184,Pune,India,Git,token,56.70248436652138,"['login', 'read', 'logout']",Windows,Chrome,8a:6d:20,0,0.0,0,0,0,1,normal
user_074,user,sales,2026-06-28T10:05:17Z,113.118.19.46,Ahmedabad,India,Dashboard,biometric,43.42703240702628,"['login', 'read', 'logout']",Windows,Chrome,78:75:0a,1,0.0,0,0,0,1,normal
user_090,user,it,2026-07-08T08:16:01Z,24.123.17.14,Kolkata,India,Admin Panel,token,64.31949605936543,"['login', 'read', 'logout']",Ubuntu,Chrome,f4:ad:cb,0,0.0,0,0,0,3,normal
user_067,user,sales,2026-07-20T10:04:44Z,155.113.242.177,Hyderabad,India,Dashboard,certificate,39.93658242527685,"['login', 'read', 'logout']",Windows,Edge,42:9c:1e,1,0.0,0,0,0,1,normal
user_016,edge_device,hr,2026-07-18T10:14:21Z,124.3.161.123,Mumbai,India,Email,certificate,106.32610600547585,"['auth', 'fetch']",Linux,Firefox,8c:aa:42,0,0.0,0,0,0,1,normal
user_070,user,hr,2026-07-01T08:51:44Z,210.71.26.198,Delhi,India,Payroll,password,52.50748221717735,"['login', 'read', 'logout']",Windows,Edge,8a:77:87,0,0.0,0,0,0,1,normal
user_053,user,finance,2026-07-15T11:36:36Z,167.188.103.225,Kolkata,India,Reports,token,96.64337620058687,"['login', 'read', 'logout']",Linux,Firefox,d4:ee:df,1,0.0,0,0,0,1,normal
user_085,user,hr,2026-07-16T10:41:46Z,159.86.68.113,Chennai,India,Payroll,password,44.21163694082677,"['login', 'read', 'logout']",Windows,Edge,8c:4c:e4,0,0.0,0,0,0,1,normal
user_049,user,it,2026-07-08T08:19:30Z,33.164.183.24,Bengaluru,India,Logs,token,55.30847612055172,"['login', 'read', 'logout']",Ubuntu,Chrome,96:9f:c0,0,0.0,0,0,0,2,normal
user_093,user,engineering,2026-06-27T10:25:53Z,35.151.117.24,Ahmedabad,India,Git,token,110.16719671879086,"['login', 'read', 'logout']",Windows,Chrome,3e:96:b7,1,0.0,0,0,0,3,normal
user_035,edge_device,hr,2026-07-10T07:47:25Z,2.124.69.109,Pune,India,Email,token,64.12719423689762,"['auth', 'fetch']",MacOS,Safari,9c:e9:44,0,0.0,0,0,0,1,normal
user_066,service_account,finance,2026-06-28T07:28:45Z,3.170.41.133,Pune,India,Reports,token,25.920631682678057,"['auth', 'fetch']",MacOS,Safari,dc:73:c2,1,0.0,0,0,0,1,normal
user_047,user,sales,2026-07-03T07:58:11Z,112.83.121.255,Hyderabad,India,Email,token,27.275571613464894,"['login', 'read', 'logout']",Windows,Chrome,90:4e:7a,0,0.0,0,0,0,3,insider_drift
user_088,user,hr,2026-07-02T08:27:42Z,137.188.23.243,Delhi,India,Email,token,51.62581310033963,"['login', 'read', 'logout']",Windows,Edge,de:fd:12,0,0.0,0,0,0,1,normal
user_056,service_account,it,2026-06-28T06:41:21Z,126.141.115.19,Bengaluru,India,Admin Panel,password,18.96636505754479,"['auth', 'fetch']",MacOS,Safari,7c:05:61,0,0.0,0,0,0,2,normal
user_003,user,hr,2026-07-07T10:33:56Z,79.32.215.112,Bengaluru,India,Payroll,biometric,8.329038321821354,"['login', 'read', 'logout']",Linux,Firefox,dc:55:d0,0,0.0,0,0,0,1,normal
user_047,user,sales,2026-07-07T08:41:39Z,112.83.121.255,Hyderabad,India,CRM,token,16.332806118072877,"['login', 'read', 'logout']",Windows,Chrome,90:4e:7a,0,0.0,0,0,0,2,normal
user_074,user,sales,2026-07-04T09:15:43Z,113.118.19.46,Ahmedabad,India,Email,biometric,102.89021329177918,"['login', 'read', 'logout']",Windows,Chrome,78:75:0a,0,0.0,0,0,0,3,normal
user_043,service_account,hr,2026-07-01T10:14:52Z,20.21.134.224,Delhi,India,Server Console,token,40.82876728315793,"['login', 'open_admin', 'scan_hosts', 'open_server', 'open_logs']",Ubuntu,Chrome,22:0d:c9,0,0.0,0,0,0,6,lateral_movement
user_026,user,sales,2026-07-22T08:04:55Z,144.77.95.163,Ahmedabad,India,Dashboard,biometric,40.85287674983734,"['login', 'read', 'logout']",Windows,Chrome,6e:16:df,0,0.0,0,0,0,2,normal
user_092,user,sales,2026-06-29T09:31:08Z,70.76.228.99,Ahmedabad,India,Admin Panel,password,20.4169819820488,"['login', 'read', 'logout']",Linux,Firefox,0a:33:e3,0,0.0,0,0,0,4,insider_drift
user_011,service_account,engineering,2026-06-30T10:57:55Z,198.76.204.47,Kolkata,India,Git,biometric,90.95196978688793,"['auth', 'fetch']",Ubuntu,Chrome,e0:25:6d,0,0.0,0,0,0,2,normal
user_071,user,finance,2026-07-15T07:54:08Z,3.173.150.154,Ahmedabad,India,Reports,password,63.22713783686571,"['login', 'read', 'logout']",Ubuntu,Chrome,ca:88:48,1,0.0,0,0,0,2,normal
user_067,user,sales,2026-07-16T10:16:36Z,155.113.242.177,Hyderabad,India,Email,certificate,64.16495033674984,"['login', 'read', 'logout']",Windows,Edge,42:9c:1e,1,0.0,0,0,0,2,normal
user_009,user,engineering,2026-06-25T09:18:20Z,148.63.103.79,Delhi,India,Repo,token,76.98486003153806,"['login', 'read', 'logout']",Ubuntu,Chrome,64:85:68,0,0.0,0,0,0,2,normal
user_056,service_account,it,2026-07-01T09:55:11Z,126.141.115.19,Bengaluru,India,Server Console,password,91.20940918380276,"['auth', 'fetch']",MacOS,Safari,7c:05:61,1,0.0,0,0,0,3,normal
user_043,service_account,hr,2026-07-24T11:37:32Z,20.21.134.224,Delhi,India,Email,token,8.491178461128419,"['auth', 'fetch']",Ubuntu,Chrome,22:0d:c9,1,0.0,0,0,0,1,normal
user_003,user,hr,2026-07-11T12:30:24Z,79.32.215.112,Bengaluru,India,Email,biometric,9.33841162461787,"['login', 'read', 'logout']",Linux,Firefox,dc:55:d0,0,0.0,0,0,0,3,normal
user_026,user,sales,2026-06-25T08:49:12Z,144.77.95.163,Ahmedabad,India,Email,biometric,24.279091227119107,"['login', 'read', 'logout']",Windows,Chrome,6e:16:df,0,0.0,0,0,0,3,normal
user_053,user,finance,2026-06-30T10:20:34Z,167.188.103.225,Kolkata,India,ERP,token,63.567081439704324,"['login', 'read', 'logout']",Linux,Firefox,d4:ee:df,1,0.0,0,0,0,2,normal
user_001,user,hr,2026-07-01T07:56:34Z,215.244.254.32,Chennai,India,Email,password,49.69427058226639,"['login', 'read', 'logout']",Windows,Edge,2e:62:61,0,0.0,0,0,0,3,normal
user_054,user,finance,2026-07-17T11:34:51Z,206.59.62.187,Mumbai,India,Reports,token,28.127055299800098,"['login', 'read', 'logout']",Ubuntu,Chrome,06:e6:7c,0,0.0,0,0,0,1,normal
user_097,user,finance,2026-07-06T12:40:14Z,155.39.224.174,Ahmedabad,India,Reports,biometric,28.898780105102848,"['login', 'read', 'logout']",Linux,Firefox,da:80:e9,1,0.0,0,0,0,2,normal
user_004,user,hr,2026-07-01T10:30:43Z,35.192.174.180,Delhi,India,HR Portal,token,60.087433786920855,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,0,0.0,0,0,0,3,normal
user_047,user,sales,2026-07-09T08:14:38Z,112.83.121.255,Hyderabad,India,Dashboard,token,62.152545806630265,"['login', 'read', 'logout']",Windows,Chrome,90:4e:7a,0,0.0,0,0,0,2,normal
user_094,user,engineering,2026-07-23T12:14:49Z,10.225.131.85,Delhi,India,Production Server,password,15.241966601905172,"['login', 'read', 'logout']",Windows,Chrome,7e:57:59,0,0.0,0,0,0,1,normal
user_035,edge_device,hr,2026-07-08T09:37:52Z,2.124.69.109,Pune,India,Payroll,token,114.39062914799813,"['auth', 'fetch']",MacOS,Safari,9c:e9:44,0,0.0,0,0,0,2,normal
user_023,user,hr,2026-06-29T10:04:19Z,153.128.119.116,Mumbai,India,Payroll,password,108.3756059293543,"['login', 'read', 'logout']",Windows,Chrome,a4:a8:8e,0,0.0,0,0,0,1,normal
user_071,user,finance,2026-07-05T08:00:03Z,114.98.66.180,Ahmedabad,India,Email,password,17.389515574632227,"['login', 'read', 'logout']",Ubuntu,Chrome,ca:88:48,0,0.0,0,0,0,3,normal
user_071,user,finance,2026-07-06T09:47:33Z,114.98.66.180,Ahmedabad,India,Payroll,password,51.114841780945035,"['login', 'read', 'logout']",Ubuntu,Chrome,ca:88:48,0,0.0,0,0,0,2,normal
user_061,user,it,2026-07-14T08:39:45Z,185.14.83.73,Mumbai,India,Logs,token,40.76836940228618,"['login', 'read', 'logout']",Windows,Edge,2c:33:63,0,0.0,0,0,0,1,normal
user_004,user,hr,2026-07-23T10:12:20Z,35.192.174.180,Delhi,India,HR Portal,token,73.2958721397231,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,0,0.0,0,0,0,2,normal
user_004,user,hr,2026-06-28T09:05:53Z,35.192.174.180,Delhi,India,HR Portal,token,103.75207036764192,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,0,0.0,0,0,0,3,normal
user_071,user,finance,2026-07-14T09:33:26Z,114.98.66.180,Ahmedabad,India,Email,password,30.094400023158805,"['login', 'read', 'logout']",Ubuntu,Chrome,ca:88:48,0,0.0,0,0,0,3,normal
user_061,user,it,2026-07-23T09:19:07Z,185.14.83.73,Mumbai,India,Admin Panel,token,21.611591853884836,"['login', 'read', 'logout']",Windows,Edge,2c:33:63,1,0.0,0,0,0,2,normal
user_029,edge_device,finance,2026-07-18T11:37:19Z,153.253.34.181,Delhi,India,Reports,token,80.3227023324063,"['auth', 'fetch']",MacOS,Safari,c8:00:9b,0,0.0,0,0,0,1,normal
user_061,user,it,2026-07-17T06:59:31Z,185.14.83.73,Mumbai,India,Logs,token,58.492036638430584,"['login', 'read', 'logout']",Windows,Edge,2c:33:63,0,0.0,0,0,0,3,normal
user_013,user,sales,2026-07-24T09:17:52Z,196.8.2.199,Kolkata,India,CRM,biometric,66.40463236179788,"['login', 'read', 'logout']",Ubuntu,Chrome,e2:99:35,1,0.0,0,0,0,3,normal
user_028,user,finance,2026-07-01T08:21:51Z,50.236.3.200,Chennai,India,ERP,password,37.745499921239364,"['login', 'read', 'logout']",MacOS,Safari,9c:41:62,1,0.0,0,0,0,1,normal
user_047,user,sales,2026-06-27T08:00:06Z,112.83.121.255,Hyderabad,India,Dashboard,token,114.83628841870171,"['login', 'read', 'logout']",Windows,Chrome,90:4e:7a,1,0.0,0,0,0,3,normal
user_025,user,it,2026-07-11T09:59:08Z,91.207.228.131,Ahmedabad,India,Server Console,biometric,84.00661933889722,"['login', 'read', 'logout']",Windows,Edge,e6:b0:a0,1,0.0,0,0,0,2,normal
user_070,user,hr,2026-06-28T07:59:30Z,210.71.26.198,Delhi,India,Payroll,password,88.56818950319553,"['login', 'read', 'logout']",Windows,Edge,ce:70:a6,0,0.0,0,0,0,1,normal
user_031,user,engineering,2026-07-20T07:10:33Z,213.110.28.164,Bengaluru,India,Git,biometric,44.64346294732891,"['login', 'read', 'logout']",Windows,Chrome,ac:2b:91,1,0.0,0,0,0,2,normal
user_057,service_account,hr,2026-07-02T08:32:54Z,2.246.23.122,Kolkata,India,Email,biometric,113.56596714029031,"['auth', 'fetch']",Windows,Edge,4a:f3:fb,0,0.0,0,0,0,1,normal
user_029,edge_device,finance,2026-06-29T11:29:27Z,153.253.34.181,Delhi,India,Email,token,52.84123487790067,"['auth', 'fetch']",MacOS,Safari,c8:00:9b,0,0.0,0,0,0,2,normal
user_071,user,finance,2026-07-10T08:37:05Z,3.173.150.154,Ahmedabad,India,Email,password,23.276617094062264,"['login', 'read', 'logout']",Ubuntu,Chrome,ca:88:48,0,0.0,0,0,0,3,normal
user_005,user,engineering,2026-07-21T08:19:22Z,167.71.182.219,Mumbai,India,Git,certificate,5.525554747407849,"['login', 'read', 'logout']",Windows,Chrome,4a:92:d8,0,0.0,0,0,0,1,normal
user_082,user,sales,2026-06-25T10:44:08Z,175.252.172.75,Chennai,India,Email,password,52.2870410606214,"['login', 'read', 'logout']",Ubuntu,Chrome,3e:95:8b,0,0.0,0,0,0,3,normal
user_063,user,sales,2026-07-04T10:51:40Z,223.181.71.62,Kolkata,India,CRM,biometric,107.53391637216237,"['login', 'read', 'logout']",Linux,Firefox,70:34:06,0,0.0,0,0,0,2,normal
user_028,user,finance,2026-07-01T07:44:03Z,50.236.3.200,Chennai,India,ERP,password,21.06022146632205,"['login', 'read', 'logout']",MacOS,Safari,9c:41:62,0,0.0,0,0,0,1,normal
user_055,user,hr,2026-07-24T08:14:27Z,26.102.132.28,Bengaluru,India,HR Portal,biometric,70.40183393761295,"['login', 'read', 'logout']",MacOS,Safari,56:5d:f9,0,0.0,0,0,0,3,normal
user_070,user,hr,2026-06-25T08:23:04Z,210.71.26.198,Delhi,India,Email,password,38.19549752231443,"['login', 'read', 'logout']",Windows,Edge,ce:70:a6,0,0.0,0,0,0,2,normal
user_004,user,hr,2026-06-29T08:22:02Z,35.192.174.180,Delhi,India,Email,token,92.56932345091437,"['login', 'read', 'logout']",MacOS,Safari,ec:54:c2,0,0.0,0,0,0,1,normal
user_058,user,finance,2026-06-25T12:07:04Z,115.228.147.244,Mumbai,India,Reports,biometric,78.3278104764116,"['login', 'read', 'logout']",MacOS,Safari,be:9c:bc,0,0.0,0,0,0,3,normal
user_097,user,finance,2026-07-13T09:00:18Z,155.39.224.174,Ahmedabad,India,ERP,biometric,8.25840526135239,"['login', 'read', 'logout']",Linux,Firefox,da:80:e9,0,0.0,0,0,0,3,normal
user_013,user,sales,2026-07-09T09:41:29Z,196.8.2.199,Kolkata,India,Email,biometric,91.67588123686131,"['login', 'read', 'logout']",Ubuntu,Chrome,e2:99:35,0,0.0,0,0,0,1,normal
user_060,user,it,2026-06-26T11:57:13Z,186.24.248.0,Ahmedabad,India,Logs,certificate,101.46011631619217,"['login', 'read', 'logout']",Windows,Edge,46:3d:5e,0,0.0,0,0,0,1,normal
user_049,user,it,2026-07-11T11:09:57Z,33.164.183.24,Bengaluru,India,Logs,token,37.112002929542584,"['login', 'read', 'logout']",Ubuntu,Chrome,96:9f:c0,0,0.0,0,0,0,1,normal
user_024,service_account,hr,2026-06-29T11:08:16Z,13.76.99.205,Bengaluru,India,Payroll,token,97.56697208460449,"['auth', 'fetch']",Ubuntu,Chrome,08:0e:3b,1,0.0,0,0,0,2,normal
user_060,user,it,2026-07-24T10:05:15Z,186.24.248.0,Ahmedabad,India,Logs,certificate,116.57756101500041,"['login', 'read', 'logout']",Windows,Edge,46:3d:5e,0,0.0,0,0,0,3,normal
user_076,user,it,2026-07-13T10:24:54Z,53.84.236.191,Chennai,India,Server Console,biometric,32.253861107735695,"['login', 'read', 'logout']",Ubuntu,Chrome,b0:a4:35,0,0.0,0,0,0,3,normal
user_078,user,engineering,2026-07-19T05:59:43Z,89.222.1.14,Chennai,India,Jenkins,token,78.77635493548505,"['login', 'read', 'logout']",Ubuntu,Chrome,84:00:ec,0,0.0,0,0,1,2,normal
user_074,user,sales,2026-07-24T11:03:59Z,113.118.19.46,Ahmedabad,India,Email,biometric,46.167882470453634,"['login', 'read', 'logout']",Windows,Chrome,78:75:0a,0,0.0,0,0,0,3,normal
user_064,user,engineering,2026-07-13T09:46:03Z,35.73.193.150,Chennai,India,Git,certificate,40.321221209699196,"['login', 'read', 'logout']",MacOS,Safari,7c:81:f4,1,0.0,0,0,0,2,normal
user_002,user,it,2026-07-04T08:34:31Z,126.127.230.161,Mumbai,India,Server Console,token,27.232633556812573,"['login', 'read', 'logout']",Linux,Firefox,f8:26:e2,0,0.0,0,0,0,4,insider_drift
user_096,user,hr,2026-07-06T05:33:09Z,93.198.181.149,Mumbai,India,HR Portal,certificate,118.30122890376066,"['login', 'read', 'logout']",Windows,Edge,fc:93:50,0,0.0,0,0,1,2,normal
user_083,user,engineering,2026-07-03T10:26:00Z,20.160.232.48,Mumbai,India,Repo,certificate,21.21291949664009,"['login', 'read', 'logout']",Linux,Firefox,c4:c4:61,0,0.0,0,0,0,2,normal
user_032,user,it,2026-07-12T07:43:03Z,44.190.139.122,Delhi,India,VPN,token,94.21685577601498,"['login', 'read', 'logout']",Windows,Chrome,9c:4b:0c,0,0.0,0,0,0,1,normal
user_081,user,finance,2026-07-13T09:58:11Z,90.28.132.254,Chennai,India,Payroll,certificate,57.43578146598084,"['login', 'read', 'logout']",Linux,Firefox,a4:2f:73,1,0.0,0,0,0,2,normal
user_077,user,sales,2026-07-11T10:40:02Z,28.208.129.60,Hyderabad,India,Email,token,77.76535380613464,"['login', 'read', 'logout']",Windows,Chrome,52:12:e8,0,0.0,0,0,0,1,normal
user_009,user,engineering,2026-07-21T12:46:59Z,148.63.103.79,Delhi,India,Git,token,27.302137045641818,"['login', 'read', 'logout']",Ubuntu,Chrome,64:85:68,0,0.0,0,0,0,2,normal
user_071,user,finance,2026-07-24T07:29:19Z,114.98.66.180,Ahmedabad,India,Email,password,33.414971739643704,"['login', 'read', 'logout']",Ubuntu,Chrome,ca:88:48,0,0.0,0,0,0,3,normal
user_058,user,finance,2026-07-02T11:52:27Z,115.228.147.244,Mumbai,India,Reports,biometric,20.450102173842424,"['login', 'read', 'logout']",MacOS,Safari,be:9c:bc,1,0.0,0,0,0,3,normal
user_025,user,it,2026-07-23T08:41:50Z,91.207.228.131,Ahmedabad,India,Admin Panel,biometric,29.17838698956675,"['login', 'read', 'logout']",Windows,Edge,e6:b0:a0,0,0.0,0,0,0,1,normal
